resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se_nm,dclr_mm,dclr_dd,dclr_hh,dclr_mi,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mm,dsp_dd,dsp_hh,dsp_mi,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mm,spt_arvl_dd,spt_arvl_hh,spt_arvl_mi,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mm,resc_cmptn_dd,resc_cmptn_hh,resc_cmptn_mi,hmg_ymd,hmg_tm,hmg_yr,hmg_mm,hmg_dd,hmg_hh,hmg_mi,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se,dong_se,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20195002108S00059,산악,인명구조,20190417,121700,2019,봄,2,4,17,12,17,수요일,20190417,121800,2019,4,17,12,18,20190417,124000,2019,4,17,12,40,20190417,125000,2019,4,17,12,50,20190417,132000,2019,4,17,13,20,제주특별자치도,서귀포시,남원읍,농촌,읍,172667.0039,36080.598,13,산,기타 산(능선),기타산악,18,,1.2,160,75,,동부소방서,남원센터,
20195002108S00060,산악,안전조치,20190417,132000,2019,봄,2,4,17,13,20,수요일,20190417,132000,2019,4,17,13,20,20190417,133000,2019,4,17,13,30,20190417,133500,2019,4,17,13,35,20190417,135300,2019,4,17,13,53,제주특별자치도,서귀포시,남원읍,농촌,읍,170434.0427,33070.0428,8,산,기타 산(능선),기타산악,16.9,,1.4,140,66,,동부소방서,남원센터,
20195002301S00018,산악,인명구조,20190421,125800,2019,봄,2,4,21,12,58,일요일,20190421,125900,2019,4,21,12,59,20190421,132400,2019,4,21,13,24,20190421,145000,2019,4,21,14,50,20190421,155000,2019,4,21,15,50,제주특별자치도,서귀포시,표선면,농촌,면,172044.91,37606.16,18,기타,기타,기타산악,19.9,,1.4,160,79,,동부소방서,표선센터,성읍지역대
20195002301S00020,산악,안전조치,20190423,163700,2019,봄,2,4,23,16,37,화요일,20190423,163700,2019,4,23,16,37,20190423,165200,2019,4,23,16,52,20190423,175000,2019,4,23,17,50,20190423,180900,2019,4,23,18,9,제주특별자치도,서귀포시,표선면,농촌,면,178193.98,39502.19,8,기타,기타,일반조난,17.3,0,2.5,50,99,,동부소방서,표선센터,성읍지역대
20195001106S00083,산악,인명검색,20190424,110500,2019,봄,2,4,24,11,5,수요일,20190424,111100,2019,4,24,11,11,20190424,113500,2019,4,24,11,35,20190424,125000,2019,4,24,12,50,20190424,131500,2019,4,24,13,15,제주특별자치도,제주시,봉개동,도시,동,163947.02,43760.43,11,산,기타 산(능선),일반조난,20,,5.2,290,81,,제주소방서,화북센터,
20195001201S00652,산악,안전조치,20190430,144800,2019,봄,2,4,30,14,48,화요일,20190430,145000,2019,4,30,14,50,20190430,151200,2019,4,30,15,12,20190430,160000,2019,4,30,16,0,20190430,163100,2019,4,30,16,31,제주특별자치도,서귀포시,토평동,도시,동,156737.06,35395.49,15,산,국·도·군립공원(정상),개인질환,17.7,,1.1,250,97,,제주소방서,제주구조대,
20195001201S00661,산악,인명구조,20190501,111400,2019,봄,2,5,1,11,14,수요일,20190501,111500,2019,5,1,11,15,20190501,114100,2019,5,1,11,41,20190501,140000,2019,5,1,14,0,20190501,163800,2019,5,1,16,38,제주특별자치도,제주시,이도이동,도시,동,157196.87,49540.81,21,산,국·도·군립공원(정상),개인질환,17.9,,3.8,290,51,,제주소방서,제주구조대,
20195002201S00290,산악,인명구조,20190505,101000,2019,봄,2,5,5,10,10,일요일,20190505,101000,2019,5,5,10,10,20190505,103000,2019,5,5,10,30,20190505,122200,2019,5,5,12,22,20190505,125500,2019,5,5,12,55,제주특별자치도,서귀포시,영남동,도시,동,153197.24,29381.94,12,산,국·도·군립공원(정상),기타산악,23,,1,180,32,,서귀포소방서,서귀포구조대,
20195003105S00068,산악,안전조치,20190506,141800,2019,봄,2,5,6,14,18,월요일,20190506,141900,2019,5,6,14,19,20190506,142000,2019,5,6,14,20,20190506,142000,2019,5,6,14,20,20190506,142200,2019,5,6,14,22,제주특별자치도,서귀포시,안덕면,농촌,면,144408.7095,32248.2056,1,산,기타 산(정상),일반조난,20.9,,1.6,180,63,,서부소방서,안덕센터,
20195002301S00029,산악,인명구조,20190506,175000,2019,봄,2,5,6,17,50,월요일,20190506,175100,2019,5,6,17,51,20190506,191100,2019,5,6,19,11,20190506,195000,2019,5,6,19,50,20190506,201200,2019,5,6,20,12,제주특별자치도,서귀포시,표선면,농촌,면,169739.25,38176.74,18,산,기타 산(능선),일반조난,20,,2.8,200,60,,동부소방서,표선센터,성읍지역대
20195003105S00070,산악,인명검색,20190507,134700,2019,봄,2,5,7,13,47,화요일,20190507,134700,2019,5,7,13,47,20190507,141500,2019,5,7,14,15,20190507,160800,2019,5,7,16,8,20190507,162200,2019,5,7,16,22,제주특별자치도,서귀포시,안덕면,농촌,면,136196.1399,26501.0334,8,"도로, 철도",일반도로(기타),일반조난,18.9,,4.9,230,57,,서부소방서,안덕센터,
20195003102S00111,산악,인명구조,20190514,202600,2019,봄,2,5,14,20,26,화요일,20190514,202600,2019,5,14,20,26,20190514,212300,2019,5,14,21,23,20190514,214000,2019,5,14,21,40,20190514,215600,2019,5,14,21,56,제주특별자치도,제주시,애월읍,농촌,읍,145706.74,38581.76,15,산,기타 산(능선),일반조난,21.7,,2.7,250,73,,서부소방서,애월센터,
20195004201S00246,산악,인명구조,20190522,135600,2019,봄,2,5,22,13,56,수요일,20190522,135700,2019,5,22,13,57,20190522,140600,2019,5,22,14,6,20190522,144000,2019,5,22,14,40,20190522,145000,2019,5,22,14,50,제주특별자치도,서귀포시,성산읍,농촌,읍,194480.3066,46152.8578,5,산,기타 산(정상),개인질환,25.4,,4.5,250,44,,동부소방서,동부구조대,
20195003102S00128,산악,인명구조,20190525,92600,2019,봄,2,5,25,9,26,토요일,20190525,92600,2019,5,25,9,26,20190525,94000,2019,5,25,9,40,20190525,101000,2019,5,25,10,10,20190525,102000,2019,5,25,10,20,제주특별자치도,제주시,애월읍,농촌,읍,144011.99,38766.45,12,산,기타 산(능선),실족추락,22.1,,2.6,20,57,,서부소방서,애월센터,
20195003201S00383,산악,인명구조,20190525,92600,2019,봄,2,5,25,9,26,토요일,20190525,92600,2019,5,25,9,26,20190525,95000,2019,5,25,9,50,20190525,100000,2019,5,25,10,0,20190525,115500,2019,5,25,11,55,제주특별자치도,제주시,애월읍,농촌,읍,144011.99,38766.45,20,산,기타 산(능선),기타산악,22.1,,2.6,20,57,,서부소방서,서부구조대,
20195003102S00134,산악,인명구조,20190526,162600,2019,봄,2,5,26,16,26,일요일,20190526,163100,2019,5,26,16,31,20190526,170000,2019,5,26,17,0,20190526,172000,2019,5,26,17,20,20190526,173800,2019,5,26,17,38,제주특별자치도,제주시,애월읍,농촌,읍,145657.52,38905.39,15,산,기타 산(능선),일반조난,22.9,,2.1,320,66,,서부소방서,애월센터,
20195003102S00147,산악,인명구조,20190605,124900,2019,여름,2,6,5,12,49,수요일,20190605,125000,2019,6,5,12,50,20190605,131100,2019,6,5,13,11,20190605,174700,2019,6,5,17,47,20190605,174700,2019,6,5,17,47,제주특별자치도,제주시,애월읍,농촌,읍,142082.97,43536.02,14,산,기타 산(능선),기타산악,25.8,,2.4,360,49,,서부소방서,애월센터,
20195003102S00151,산악,인명검색,20190606,84500,2019,여름,2,6,6,8,45,목요일,20190606,84600,2019,6,6,8,46,20190606,90000,2019,6,6,9,0,20190606,121500,2019,6,6,12,15,20190606,135700,2019,6,6,13,57,제주특별자치도,제주시,애월읍,농촌,읍,142078.12,43544.16,13,산,기타 산(능선),실족추락,22.5,,0.7,230,77,,서부소방서,애월센터,
20195002103S00109,산악,인명구조,20190613,134100,2019,여름,2,6,13,13,41,목요일,20190613,134100,2019,6,13,13,41,20190613,140300,2019,6,13,14,3,20190613,144100,2019,6,13,14,41,20190613,145200,2019,6,13,14,52,제주특별자치도,서귀포시,중문동,도시,동,148317.47,32260.1,13.4,산,국·도·군립공원(능선),기타산악,22.9,,1.9,50,82,,서귀포소방서,중문센터,
20195002103S00114,산악,인명구조,20190615,93900,2019,여름,2,6,15,9,39,토요일,20190615,94100,2019,6,15,9,41,20190615,101200,2019,6,15,10,12,20190615,103900,2019,6,15,10,39,20190615,111500,2019,6,15,11,15,제주특별자치도,서귀포시,도순동,도시,동,153136.78,33999.7,19,산,국·도·군립공원(능선),기타산악,23.4,,0.8,160,71,,서귀포소방서,중문센터,
20195002201S00398,산악,인명구조,20190615,93900,2019,여름,2,6,15,9,39,토요일,20190615,94100,2019,6,15,9,41,20190615,101200,2019,6,15,10,12,20190615,103900,2019,6,15,10,39,20190615,111500,2019,6,15,11,15,제주특별자치도,서귀포시,도순동,도시,동,153136.78,33999.7,15,산,국·도·군립공원(능선),개인질환,23.4,,0.8,160,71,,서귀포소방서,서귀포구조대,
20195001201S00954,산악,인명구조,20190615,111500,2019,여름,2,6,15,11,15,토요일,20190615,111600,2019,6,15,11,16,20190615,113600,2019,6,15,11,36,20190615,134400,2019,6,15,13,44,20190615,140100,2019,6,15,14,1,제주특별자치도,서귀포시,남원읍,농촌,읍,164587.34,37958.77,13,산,국·도·군립공원(능선),개인질환,26,,1.8,50,55,,제주소방서,제주구조대,
20195002201S00400,산악,인명구조,20190615,162500,2019,여름,2,6,15,16,25,토요일,20190615,162500,2019,6,15,16,25,20190615,170400,2019,6,15,17,4,20190615,175900,2019,6,15,17,59,20190615,182600,2019,6,15,18,26,제주특별자치도,서귀포시,상효동,도시,동,160295.81,31446.05,15,산,기타 산(정상),일반조난,26.8,,2.3,270,55,,서귀포소방서,서귀포구조대,
20195002110S00085,산악,인명구조,20190615,162500,2019,여름,2,6,15,16,25,토요일,20190615,162500,2019,6,15,16,25,20190615,170400,2019,6,15,17,4,20190615,173500,2019,6,15,17,35,20190615,180000,2019,6,15,18,0,제주특별자치도,서귀포시,상효동,도시,동,160295.81,31446.05,4,산,기타 산(능선),일반조난,26.8,,2.3,270,55,,서귀포소방서,효돈센터,
20195003105S00099,산악,인명구조,20190617,113400,2019,여름,2,6,17,11,34,월요일,20190617,113500,2019,6,17,11,35,20190617,121500,2019,6,17,12,15,20190617,125900,2019,6,17,12,59,20190617,133500,2019,6,17,13,35,제주특별자치도,서귀포시,안덕면,농촌,면,141006.68,22725.98,7,산,국·도·군립공원(능선),일반조난,22,,1.1,180,92,,서부소방서,안덕센터,
20195002108S00120,산악,인명검색,20190623,124700,2019,여름,2,6,23,12,47,일요일,20190623,125200,2019,6,23,12,52,20190623,130100,2019,6,23,13,1,20190623,140000,2019,6,23,14,0,20190623,143900,2019,6,23,14,39,제주특별자치도,서귀포시,남원읍,농촌,읍,168786.92,32024.35,10,산,기타 산(능선),일반조난,23.8,,2.7,50,76,,동부소방서,남원센터,
20195004201S00315,산악,인명검색,20190623,124700,2019,여름,2,6,23,12,47,일요일,20190623,125200,2019,6,23,12,52,20190623,132500,2019,6,23,13,25,20190623,134000,2019,6,23,13,40,20190623,143900,2019,6,23,14,39,제주특별자치도,서귀포시,남원읍,농촌,읍,168786.92,32024.35,32,기타,기타,일반조난,23.8,,2.7,50,76,,동부소방서,동부구조대,
20195001108S00080,산악,인명검색,20190625,201800,2019,여름,2,6,25,20,18,화요일,20190625,201900,2019,6,25,20,19,20190625,210200,2019,6,25,21,2,20190625,221200,2019,6,25,22,12,20190625,232900,2019,6,25,23,29,제주특별자치도,제주시,구좌읍,농촌,읍,181299.08,44755.62,16.3,산,기타 산(능선),일반조난,23.9,,3.3,70,58,,동부소방서,구좌센터,
20195004201S00321,산악,인명구조,20190625,201800,2019,여름,2,6,25,20,18,화요일,20190625,201900,2019,6,25,20,19,20190625,210200,2019,6,25,21,2,20190625,221200,2019,6,25,22,12,20190625,233000,2019,6,25,23,30,제주특별자치도,제주시,구좌읍,농촌,읍,181299.08,44755.62,22,산,기타 산(능선),일반조난,23.9,,3.3,70,58,,동부소방서,동부구조대,
20195001105S00142,산악,인명구조,20190627,103700,2019,여름,2,6,27,10,37,목요일,20190627,104000,2019,6,27,10,40,20190627,104400,2019,6,27,10,44,20190627,111500,2019,6,27,11,15,20190627,112700,2019,6,27,11,27,제주특별자치도,제주시,건입동,도시,동,157550.1172,52699.1175,1.3,산,기타 산(정상),기타산악,22.8,0,3.5,270,97,,제주소방서,항만센터,
20195001201S01027,산악,인명구조,20190628,112900,2019,여름,2,6,28,11,29,금요일,20190628,113200,2019,6,28,11,32,20190628,133500,2019,6,28,13,35,20190628,133700,2019,6,28,13,37,20190628,155000,2019,6,28,15,50,제주특별자치도,서귀포시,토평동,도시,동,156762.83,33821.07,40,산,국·도·군립공원(정상),기타산악,24.8,,1.5,160,96,,제주소방서,제주구조대,
20195000510S00001,산악,기타,20190628,112900,2019,여름,2,6,28,11,29,금요일,20190628,114700,2019,6,28,11,47,20190628,121000,2019,6,28,12,10,20190628,121000,2019,6,28,12,10,20190628,121700,2019,6,28,12,17,제주특별자치도,서귀포시,토평동,도시,동,156762.83,33821.07,16,산,국·도·군립공원(정상),기타산악,24.8,,1.5,160,96,,제주소방안전본부,구조구급과,
20195004201S00330,산악,인명구조,20190630,65800,2019,여름,2,6,30,6,58,일요일,20190630,65900,2019,6,30,6,59,20190630,70600,2019,6,30,7,6,20190630,71500,2019,6,30,7,15,20190630,72800,2019,6,30,7,28,제주특별자치도,서귀포시,성산읍,농촌,읍,193956.5014,47438.3182,4,산,기타 산(능선),기타산악,22.7,,2.2,340,87,,동부소방서,동부구조대,
20195003102S00197,산악,인명검색,20190630,123500,2019,여름,2,6,30,12,35,일요일,20190630,123500,2019,6,30,12,35,20190630,130400,2019,6,30,13,4,20190630,140000,2019,6,30,14,0,20190630,143000,2019,6,30,14,30,제주특별자치도,제주시,애월읍,농촌,읍,142619.37,34594.48,20,산,기타 산(능선),일반조난,25.2,,3,320,76,,서부소방서,애월센터,
20195003201S00505,산악,인명구조,20190630,123500,2019,여름,2,6,30,12,35,일요일,20190630,123500,2019,6,30,12,35,20190630,130400,2019,6,30,13,4,20190630,150000,2019,6,30,15,0,20190630,153500,2019,6,30,15,35,제주특별자치도,제주시,애월읍,농촌,읍,142619.37,34594.48,18,산,기타 산(능선),일반조난,25.2,,3,320,76,,서부소방서,서부구조대,
20195000510S00004,산악,인명구조,20190703,81600,2019,여름,3,7,3,8,16,수요일,20190703,81600,2019,7,3,8,16,20190703,90100,2019,7,3,9,1,20190703,93000,2019,7,3,9,30,20190703,110300,2019,7,3,11,3,제주특별자치도,제주시,조천읍,농촌,읍,161467.0539,37349.458,16,산,국·도·군립공원(능선),기타산악,22,,2.1,20,91,,제주소방안전본부,구조구급과,
20195001201S01063,산악,기타,20190703,81600,2019,여름,3,7,3,8,16,수요일,20190703,81600,2019,7,3,8,16,20190703,83900,2019,7,3,8,39,20190703,93000,2019,7,3,9,30,20190703,110300,2019,7,3,11,3,제주특별자치도,제주시,조천읍,농촌,읍,161467.0539,37349.458,17,산,국·도·군립공원(능선),기타산악,22,,2.1,20,91,,제주소방서,제주구조대,
20195003106S00086,산악,인명구조,20190706,140400,2019,여름,3,7,6,14,4,토요일,20190706,140500,2019,7,6,14,5,20190706,140700,2019,7,6,14,7,20190706,160500,2019,7,6,16,5,20190706,160800,2019,7,6,16,8,제주특별자치도,서귀포시,대정읍,농촌,읍,132751.48,26769.42,1,산,기타 산(능선),일반조난,26.6,,4,70,78,,서부소방서,영어교육도시119센터,
20195001201S01085,산악,안전조치,20190706,170100,2019,여름,3,7,6,17,1,토요일,20190706,170400,2019,7,6,17,4,20190706,171700,2019,7,6,17,17,20190706,182500,2019,7,6,18,25,20190706,184000,2019,7,6,18,40,제주특별자치도,제주시,오라이동,도시,동,157067.8241,39263.7529,9,산,국·도·군립공원(능선),개인질환,25.4,,4.4,90,76,,제주소방서,제주구조대,
20195002201S00480,산악,인명구조,20190714,145800,2019,여름,3,7,14,14,58,일요일,20190714,150000,2019,7,14,15,0,20190714,151400,2019,7,14,15,14,20190714,172800,2019,7,14,17,28,20190714,181000,2019,7,14,18,10,제주특별자치도,서귀포시,상효동,도시,동,160094.13,30146.74,15,산,국·도·군립공원(능선),기타산악,26.1,,1.4,180,89,,서귀포소방서,서귀포구조대,
20195003105S00125,산악,인명구조,20190714,181400,2019,여름,3,7,14,18,14,일요일,20190714,181600,2019,7,14,18,16,20190714,185100,2019,7,14,18,51,20190714,191400,2019,7,14,19,14,20190714,200000,2019,7,14,20,0,제주특별자치도,서귀포시,안덕면,농촌,면,141166.95,23121.11,7,산,기타 산(정상),일반조난,24.9,,2.3,200,99,,서부소방서,안덕센터,
20195003201S00549,산악,인명검색,20190714,181400,2019,여름,3,7,14,18,14,일요일,20190714,181600,2019,7,14,18,16,20190714,184500,2019,7,14,18,45,20190714,191400,2019,7,14,19,14,20190714,200000,2019,7,14,20,0,제주특별자치도,서귀포시,안덕면,농촌,면,141166.95,23121.11,25,산,기타 산(능선),일반조난,24.9,,2.3,200,99,,서부소방서,서부구조대,
20195004201S00365,산악,안전조치,20190715,125500,2019,여름,3,7,15,12,55,월요일,20190715,125600,2019,7,15,12,56,20190715,133100,2019,7,15,13,31,20190715,133800,2019,7,15,13,38,20190715,134300,2019,7,15,13,43,제주특별자치도,서귀포시,성산읍,농촌,읍,194245.95,46244.84,4,산,국·도·군립공원(능선),탈진·탈수,25.9,,3.8,160,72,,동부소방서,동부구조대,
20195004201S00373,산악,안전조치,20190718,103600,2019,여름,3,7,18,10,36,목요일,20190718,103700,2019,7,18,10,37,20190718,104500,2019,7,18,10,45,20190718,105900,2019,7,18,10,59,20190718,111700,2019,7,18,11,17,제주특별자치도,서귀포시,성산읍,농촌,읍,194074.27,46503.9,4,도시공원,기타 도시공원,기타산악,22.4,7.1,4.8,90,95,,동부소방서,동부구조대,
20195002201S00530,산악,인명구조,20190727,155000,2019,여름,3,7,27,15,50,토요일,20190727,155200,2019,7,27,15,52,20190727,161600,2019,7,27,16,16,20190727,181500,2019,7,27,18,15,20190727,192200,2019,7,27,19,22,제주특별자치도,서귀포시,상효동,도시,동,160043.82,29788.07,14,산,국·도·군립공원(계곡),기타산악,25.7,,1.9,200,99,,서귀포소방서,서귀포구조대,
20195002201S00541,산악,인명구조,20190729,153800,2019,여름,3,7,29,15,38,월요일,20190729,153800,2019,7,29,15,38,20190729,162000,2019,7,29,16,20,20190729,165500,2019,7,29,16,55,20190729,171500,2019,7,29,17,15,제주특별자치도,서귀포시,중문동,도시,동,149312.5392,29863.4817,15,산,국·도·군립공원(정상),기타산악,28.8,,2.1,200,99,,서귀포소방서,서귀포구조대,
20195004201S00434,산악,안전조치,20190808,153900,2019,여름,3,8,8,15,39,목요일,20190808,154100,2019,8,8,15,41,20190808,154700,2019,8,8,15,47,20190808,161700,2019,8,8,16,17,20190808,162300,2019,8,8,16,23,제주특별자치도,서귀포시,성산읍,농촌,읍,193979.199,46570.5551,3,"도로, 철도",일반도로(기타),탈진·탈수,30.8,,3,160,70,,동부소방서,동부구조대,
20195004201S00435,산악,안전조치,20190808,162100,2019,여름,3,8,8,16,21,목요일,20190808,162300,2019,8,8,16,23,20190808,163000,2019,8,8,16,30,20190808,172200,2019,8,8,17,22,20190808,173000,2019,8,8,17,30,제주특별자치도,서귀포시,성산읍,농촌,읍,194079.66,46457.73,3,산,기타 산(능선),탈진·탈수,30.9,,2.3,160,68,,동부소방서,동부구조대,
20195001301S00018,산악,인명검색,20190813,103200,2019,여름,3,8,13,10,32,화요일,20190813,103200,2019,8,13,10,32,20190813,103900,2019,8,13,10,39,20190813,105300,2019,8,13,10,53,20190813,113400,2019,8,13,11,34,제주특별자치도,제주시,추자면,농촌,면,138324.24,101183.09,6,산,국·도·군립공원(능선),실족추락,29.9,,3.7,50,78,,제주소방서,항만센터,추자지역대
20195004201S00466,산악,인명구조,20190817,160900,2019,여름,3,8,17,16,9,토요일,20190817,161000,2019,8,17,16,10,20190817,161900,2019,8,17,16,19,20190817,162800,2019,8,17,16,28,20190817,163800,2019,8,17,16,38,제주특별자치도,제주시,구좌읍,농촌,읍,191178.7933,50430.8992,5,산,기타 산(능선),기타산악,31.5,,4,290,63,,동부소방서,동부구조대,
20195001106S00305,산악,기타,20190823,192800,2019,여름,3,8,23,19,28,금요일,20190823,192900,2019,8,23,19,29,20190823,194200,2019,8,23,19,42,20190823,195000,2019,8,23,19,50,20190823,195600,2019,8,23,19,56,제주특별자치도,제주시,화북일동,도시,동,158438.0963,52908.3198,4.5,산,기타 산(정상),기타산악,27.2,,1.8,320,65,,제주소방서,화북센터,
20195001110S00289,산악,인명구조,20190825,84600,2019,여름,3,8,25,8,46,일요일,20190825,84700,2019,8,25,8,47,20190825,91000,2019,8,25,9,10,20190825,104000,2019,8,25,10,40,20190825,112000,2019,8,25,11,20,제주특별자치도,제주시,조천읍,농촌,읍,173498.83,45953.57,15,산,기타 산(능선),일반조난,26,,1.1,180,65,,동부소방서,조천센터,
20195001201S01543,산악,인명구조,20190831,130700,2019,여름,3,8,31,13,7,토요일,20190831,130800,2019,8,31,13,8,20190831,133100,2019,8,31,13,31,20190831,140500,2019,8,31,14,5,20190831,143000,2019,8,31,14,30,제주특별자치도,서귀포시,남원읍,농촌,읍,164587.33,37958.77,17,산,국·도·군립공원(능선),개인질환,26.5,,1.8,180,68,,제주소방서,제주구조대,
20195003201S00802,산악,인명검색,20190911,172100,2019,가을,3,9,11,17,21,수요일,20190911,172200,2019,9,11,17,22,20190911,175200,2019,9,11,17,52,20190911,190200,2019,9,11,19,2,20190911,193000,2019,9,11,19,30,제주특별자치도,서귀포시,안덕면,농촌,면,144674.9,33364.24,21,산,기타 산(능선),일반조난,27.3,,1.3,70,99,,서부소방서,서부구조대,
20195003105S00218,산악,인명구조,20190914,182500,2019,가을,3,9,14,18,25,토요일,20190914,183000,2019,9,14,18,30,20190914,184800,2019,9,14,18,48,20190914,200500,2019,9,14,20,5,20190914,202700,2019,9,14,20,27,제주특별자치도,서귀포시,안덕면,농촌,면,143359.16,30829.41,14,산,기타 산(능선),일반조난,25.5,,1.9,230,89,,서부소방서,안덕센터,
20195001201S01672,산악,인명구조,20190915,151600,2019,가을,3,9,15,15,16,일요일,20190915,151900,2019,9,15,15,19,20190915,152600,2019,9,15,15,26,20190915,154500,2019,9,15,15,45,20190915,155500,2019,9,15,15,55,제주특별자치도,제주시,화북일동,도시,동,158705.98,52971.91,5.1,산,기타 산(능선),기타산악,25.6,,2.6,20,81,,제주소방서,제주구조대,
20195001201S01780,산악,안전조치,20190929,132100,2019,가을,3,9,29,13,21,일요일,20190929,132200,2019,9,29,13,22,20190929,134900,2019,9,29,13,49,20190929,144500,2019,9,29,14,45,20190929,152100,2019,9,29,15,21,제주특별자치도,서귀포시,남원읍,농촌,읍,164624.1419,38025.2388,18,산,국·도·군립공원(계곡),기타산악,26.7,,1.3,180,99,,제주소방서,제주구조대,
20195003106S00180,산악,인명검색,20191008,184000,2019,가을,4,10,8,18,40,화요일,20191008,184100,2019,10,8,18,41,20191008,185000,2019,10,8,18,50,20191008,191000,2019,10,8,19,10,20191008,192000,2019,10,8,19,20,제주특별자치도,제주시,한경면,농촌,면,133260.35,29801.25,7,산,기타 산(정상),일반조난,20.4,,9.3,50,70,,서부소방서,영어교육도시119센터,
20195001201S01864,산악,안전조치,20191011,153300,2019,가을,4,10,11,15,33,금요일,20191011,153300,2019,10,11,15,33,20191011,155800,2019,10,11,15,58,20191011,170000,2019,10,11,17,0,20191011,172800,2019,10,11,17,28,제주특별자치도,제주시,노형동,도시,동,153032.1,40249.89,15,산,국·도·군립공원(계곡),기타산악,23.2,,3.6,20,55,,제주소방서,제주구조대,
20195004201S00642,산악,인명구조,20191016,103100,2019,가을,4,10,16,10,31,수요일,20191016,103200,2019,10,16,10,32,20191016,104200,2019,10,16,10,42,20191016,111000,2019,10,16,11,10,20191016,112000,2019,10,16,11,20,제주특별자치도,서귀포시,성산읍,농촌,읍,194382.6342,46213.5834,3,산,기타 산(정상),탈진·탈수,20.1,,5.2,360,52,,동부소방서,동부구조대,
20195002201S00838,산악,인명구조,20191021,133100,2019,가을,4,10,21,13,31,월요일,20191021,133200,2019,10,21,13,32,20191021,134400,2019,10,21,13,44,20191021,140800,2019,10,21,14,8,20191021,143400,2019,10,21,14,34,제주특별자치도,서귀포시,남원읍,농촌,읍,165065.11,27598.33,17,산,기타 산(계곡),기타산악,23,,3.6,50,54,,서귀포소방서,서귀포구조대,
20195002107S00243,산악,인명구조,20191026,175200,2019,가을,4,10,26,17,52,토요일,20191026,175600,2019,10,26,17,56,20191026,181100,2019,10,26,18,11,20191026,182300,2019,10,26,18,23,20191026,185700,2019,10,26,18,57,제주특별자치도,서귀포시,표선면,농촌,면,178492.39,36349.99,11,산,기타 산(능선),일반조난,18.1,,1,110,73,,동부소방서,표선센터,
20195004201S00659,산악,인명구조,20191026,175200,2019,가을,4,10,26,17,52,토요일,20191026,175600,2019,10,26,17,56,20191026,181100,2019,10,26,18,11,20191026,190600,2019,10,26,19,6,20191026,192300,2019,10,26,19,23,제주특별자치도,서귀포시,표선면,농촌,면,178492.39,36349.99,20,산,기타 산(정상),기타산악,18.1,,1,110,73,,동부소방서,동부구조대,
20195000510S00019,산악,기타,20191028,143700,2019,가을,4,10,28,14,37,월요일,20191028,143700,2019,10,28,14,37,20191028,144500,2019,10,28,14,45,20191028,145100,2019,10,28,14,51,20191028,150400,2019,10,28,15,4,제주특별자치도,서귀포시,토평동,도시,동,156375.93,35521.6,35,산,국·도·군립공원(정상),기타산악,19.6,,2,200,73,,제주소방안전본부,구조구급과,
20195002201S00858,산악,인명구조,20191028,170900,2019,가을,4,10,28,17,9,월요일,20191028,171000,2019,10,28,17,10,20191028,171900,2019,10,28,17,19,20191028,173000,2019,10,28,17,30,20191028,175100,2019,10,28,17,51,제주특별자치도,서귀포시,대포동,도시,동,148059.02,21927.43,13,산,기타 산(정상),기타산악,18,,1.3,230,80,,서귀포소방서,서귀포구조대,
20195002103S00337,산악,인명구조,20191101,111100,2019,가을,4,11,1,11,11,금요일,20191101,111300,2019,11,1,11,13,20191101,111500,2019,11,1,11,15,20191101,122000,2019,11,1,12,20,20191101,130000,2019,11,1,13,0,제주특별자치도,서귀포시,안덕면,농촌,면,139448.67,22206.67,12,산,기타 산(능선),기타산악,21.3,,2.2,230,66,,서귀포소방서,중문센터,
20195004201S00667,산악,인명구조,20191101,122200,2019,가을,4,11,1,12,22,금요일,20191101,122200,2019,11,1,12,22,20191101,123500,2019,11,1,12,35,20191101,125500,2019,11,1,12,55,20191101,131000,2019,11,1,13,10,제주특별자치도,서귀포시,성산읍,농촌,읍,194334.782,46256.5346,5,산,기타 산(능선),개인질환,21.7,,3.7,320,57,,동부소방서,동부구조대,
20195004201S00675,산악,안전조치,20191110,155400,2019,가을,4,11,10,15,54,일요일,20191110,155400,2019,11,10,15,54,20191110,155900,2019,11,10,15,59,20191110,161000,2019,11,10,16,10,20191110,162100,2019,11,10,16,21,제주특별자치도,서귀포시,성산읍,농촌,읍,194287.25,46576.68,3,산,기타 산(능선),기타산악,18.7,,5.6,290,59,,동부소방서,동부구조대,
