msfrtn_resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se,dclr_mnth,dclr_day,dclr_hour,dclr_min,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mnth,dsp_day,dsp_hour,dsp_min,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mnth,spt_arvl_day,spt_arvl_hour,spt_arvl_min,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mnth,resc_cmptn_day,resc_cmptn_hour,resc_cmptn_min,hmg_ymd,hmg_tm,hmg_yr,hmg_mnth,hmg_day,hmg_hour,hmg_min,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se_nm,emd_se_nm,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20194503110S00451,수난,안전조치,20190918,203800,2019,가을,3,09,18,20,38,수요일,20190918,205800,2019,09,18,20,58,20190918,210400,2019,09,18,21,04,20190918,215000,2019,09,18,21,50,20190918,215900,2019,09,18,21,59,전라북도,군산시,비응도동,도시,동,157882.250000000,271366.250000000,2.00,"하천,바다","기타 하천,바다",기타 수난,18.2,,1.9,360,57,,군산소방서,비응119안전센터_폐서예정,
20194503110S00455,수난,안전조치,20190920,155000,2019,가을,3,09,20,15,50,금요일,20190920,155200,2019,09,20,15,52,20190920,162000,2019,09,20,16,20,20190920,164500,2019,09,20,16,45,20190920,170700,2019,09,20,17,07,전라북도,군산시,옥도면,농촌,면,145550.750000000,258040.250000000,25.00,"하천,바다","기타 하천,바다",기타 수난,21.9,,2.0,50,61,,군산소방서,비응119안전센터_폐서예정,
20194508202S00569,수난,인명구조,20190922,004700,2019,가을,3,09,22,00,47,일요일,20190922,004700,2019,09,22,00,47,20190922,011600,2019,09,22,01,16,20190922,020300,2019,09,22,02,03,20190922,023100,2019,09,22,02,31,전라북도,고창군 ,부안면,농촌,면,163996.000000000,227605.000000000,20.00,"하천,바다",바다,기타 수난,,,,,,,고창소방서,119구조대,
20194504103S00401,수난,인명구조,20190923,141000,2019,가을,3,09,23,14,10,월요일,20190923,141200,2019,09,23,14,12,20190923,142000,2019,09,23,14,20,20190923,142400,2019,09,23,14,24,20190923,144200,2019,09,23,14,42,전라북도,익산시,남중동,도시,동,196736.000000000,273073.200000000,1.00,"하천,바다","기타 하천,바다",기타 수난,22.4,,1.7,270,60,,익산소방서,남중119안전센터,
20194503110S00461,수난,기타,20190924,214800,2019,가을,3,09,24,21,48,화요일,20190924,214800,2019,09,24,21,48,20190924,214900,2019,09,24,21,49,20190924,215300,2019,09,24,21,53,20190924,215300,2019,09,24,21,53,전라북도,군산시,비응도동,도시,동,157643.811800000,271245.978300000,0.00,"하천,바다",바다,기타 수난,17.6,,0.0,0,91,,군산소방서,비응119안전센터_폐서예정,
20194503104S00109,수난,기타,20190927,150700,2019,가을,3,09,27,15,07,금요일,20190927,151000,2019,09,27,15,10,20190927,151100,2019,09,27,15,11,20190927,151100,2019,09,27,15,11,20190927,151600,2019,09,27,15,16,전라북도,군산시,소룡동,도시,동,166617.750000000,275729.750000000,1.00,"하천,바다",바다,차량추락 침수,27.7,,2.4,340,51,,군산소방서,항만119안전센터,
20194509202S00700,수난,인명구조,20190929,222000,2019,가을,3,09,29,22,20,일요일,20190929,223500,2019,09,29,22,35,20190929,225300,2019,09,29,22,53,20190929,231300,2019,09,29,23,13,20190929,233100,2019,09,29,23,31,전라북도,부안군 ,변산면,농촌,면,155922.400000000,240988.000000000,24.00,"하천,바다",바다,기타 수난,19.3,,0.0,0,85,,부안소방서,부안119구조대,
20194509102S00161,수난,인명구조,20190929,222000,2019,가을,3,09,29,22,20,일요일,20190929,222100,2019,09,29,22,21,20190929,222700,2019,09,29,22,27,20190929,231300,2019,09,29,23,13,20190929,233600,2019,09,29,23,36,전라북도,부안군 ,변산면,농촌,면,155922.400000000,240988.000000000,7.00,"하천,바다",바다,어패류 채취 익수,19.3,,0.0,0,85,,부안소방서,격포119안전센터,
20194509602S00047,수난,인명구조,20190929,222000,2019,가을,3,09,29,22,20,일요일,20190929,223600,2019,09,29,22,36,20190929,225600,2019,09,29,22,56,20190929,231300,2019,09,29,23,13,20190929,233600,2019,09,29,23,36,전라북도,부안군 ,변산면,농촌,면,155922.400000000,240988.000000000,22.00,"하천,바다",바다,어패류 채취 익수,19.3,,0.0,0,85,,부안소방서,현장대응단,
20194509602S00050,수난,인명검색,20191003,230200,2019,가을,4,10,03,23,02,목요일,20191003,230400,2019,10,03,23,04,20191003,231100,2019,10,03,23,11,20191003,231400,2019,10,03,23,14,20191003,232400,2019,10,03,23,24,전라북도,부안군 ,변산면,농촌,면,152693.520000000,234088.570500000,20.00,"하천,바다",바다,기타 수난,19.2,,0.3,0,98,,부안소방서,현장대응단,
20194503602S00063,수난,인명구조,20191006,144000,2019,가을,4,10,06,14,40,일요일,20191006,144100,2019,10,06,14,41,20191006,144700,2019,10,06,14,47,20191006,145200,2019,10,06,14,52,20191006,155200,2019,10,06,15,52,전라북도,군산시,옥도면,농촌,면,149260.000000000,256853.250000000,35.00,"하천,바다",바다,기타 수난,22.0,,1.4,50,63,,군산소방서,현장대응단,
20194503110S00480,수난,인명구조,20191006,144000,2019,가을,4,10,06,14,40,일요일,20191006,144100,2019,10,06,14,41,20191006,144700,2019,10,06,14,47,20191006,151900,2019,10,06,15,19,20191006,162600,2019,10,06,16,26,전라북도,군산시,옥도면,농촌,면,149260.000000000,256853.250000000,16.00,"하천,바다",바다,기타 수난,22.0,,1.4,50,63,,군산소방서,비응119안전센터_폐서예정,
20194503110S00481,수난,인명구조,20191006,183200,2019,가을,4,10,06,18,32,일요일,20191006,183300,2019,10,06,18,33,20191006,183800,2019,10,06,18,38,20191006,190000,2019,10,06,19,00,20191006,191100,2019,10,06,19,11,전라북도,군산시,비응도동,도시,동,157416.400000000,271448.000000000,3.00,"하천,바다","기타 하천,바다",기타 수난,20.2,,1.2,20,71,,군산소방서,비응119안전센터_폐서예정,
20194509202S00722,수난,인명구조,20191009,213100,2019,가을,4,10,09,21,31,수요일,20191009,213200,2019,10,09,21,32,20191009,214500,2019,10,09,21,45,20191009,215900,2019,10,09,21,59,20191009,221000,2019,10,09,22,10,전라북도,부안군 ,하서면,농촌,면,168017.200000000,249418.800000000,8.00,"하천,바다",저수지,기타 수난,12.3,,0.0,0,85,,부안소방서,부안119구조대,
20194503110S00488,수난,인명구조,20191010,131700,2019,가을,4,10,10,13,17,목요일,20191010,131800,2019,10,10,13,18,20191010,132400,2019,10,10,13,24,20191010,143500,2019,10,10,14,35,20191010,144100,2019,10,10,14,41,전라북도,군산시,비응도동,도시,동,157517.750000000,271736.250000000,4.00,"하천,바다","기타 하천,바다",기타 수난,19.5,,1.5,340,56,,군산소방서,비응119안전센터_폐서예정,
20194509102S00172,수난,안전조치,20191011,131100,2019,가을,4,10,11,13,11,금요일,20191011,131300,2019,10,11,13,13,20191011,131400,2019,10,11,13,14,20191011,135200,2019,10,11,13,52,20191011,140000,2019,10,11,14,00,전라북도,부안군 ,변산면,농촌,면,151718.880000000,236622.580000000,1.00,"하천,바다",바다,기타 수난,23.0,,2.1,20,56,,부안소방서,격포119안전센터,
20194501202S01722,수난,인명구조,20191012,054400,2019,가을,4,10,12,05,44,토요일,20191012,054400,2019,10,12,05,44,20191012,055100,2019,10,12,05,51,20191012,060700,2019,10,12,06,07,20191012,063000,2019,10,12,06,30,전라북도,전주시덕진구,우아동1가,도시,동,215769.840000000,258730.980000000,2.00,"하천,바다",저수지,기타 수난,,,,,,,전주덕진소방서,전주덕진119구조대,
20194501108S00594,수난,인명구조,20191012,054400,2019,가을,4,10,12,05,44,토요일,20191012,054400,2019,10,12,05,44,20191012,055100,2019,10,12,05,51,20191012,060700,2019,10,12,06,07,20191012,062200,2019,10,12,06,22,전라북도,전주시덕진구,우아동1가,도시,동,215769.840000000,258730.980000000,5.00,"하천,바다",저수지,기타 수난,,,,,,,전주덕진소방서,아중119안전센터,
20194503110S00496,수난,안전조치,20191012,220200,2019,가을,4,10,12,22,02,토요일,20191012,220300,2019,10,12,22,03,20191012,221600,2019,10,12,22,16,20191012,222200,2019,10,12,22,22,20191012,224900,2019,10,12,22,49,전라북도,군산시,옥도면,농촌,면,153836.724100000,260570.981400000,13.00,"하천,바다",바다,기타 수난,17.2,,2.2,70,60,,군산소방서,비응119안전센터_폐서예정,
20194503602S00069,수난,기타,20191012,220200,2019,가을,4,10,12,22,02,토요일,20191012,220600,2019,10,12,22,06,20191012,222100,2019,10,12,22,21,20191012,222200,2019,10,12,22,22,20191012,224000,2019,10,12,22,40,전라북도,군산시,옥도면,농촌,면,153836.724100000,260570.981400000,15.00,"하천,바다",바다,기타 수난,17.2,,2.2,70,60,,군산소방서,현장대응단,
20194503104S00116,수난,안전조치,20191013,125500,2019,가을,4,10,13,12,55,일요일,20191013,125600,2019,10,13,12,56,20191013,125800,2019,10,13,12,58,20191013,125900,2019,10,13,12,59,20191013,130100,2019,10,13,13,01,전라북도,군산시,비응도동,도시,동,156556.448800000,275085.014400000,1.00,"하천,바다",바다,수상표류,21.2,,2.1,360,47,,군산소방서,항만119안전센터,
20194504202S01517,수난,안전조치,20191018,180600,2019,가을,4,10,18,18,06,금요일,20191018,180700,2019,10,18,18,07,20191018,182100,2019,10,18,18,21,20191018,185800,2019,10,18,18,58,20191018,191700,2019,10,18,19,17,전라북도,익산시,인화동2가,도시,동,195472.500000000,268569.750000000,9.00,"하천,바다",지방(소)하천,기타 수난,18.1,,1.2,70,83,,익산소방서,익산119구조대,
20194509102S00175,수난,인명구조,20191020,133600,2019,가을,4,10,20,13,36,일요일,20191020,133700,2019,10,20,13,37,20191020,134300,2019,10,20,13,43,20191020,140400,2019,10,20,14,04,20191020,142300,2019,10,20,14,23,전라북도,부안군 ,변산면,농촌,면,155211.220000000,240331.560000000,8.00,"하천,바다",바다,기타 수난,21.2,,1.8,340,60,,부안소방서,격포119안전센터,
20194509602S00059,수난,안전조치,20191020,133600,2019,가을,4,10,20,13,36,일요일,20191020,133800,2019,10,20,13,38,20191020,134300,2019,10,20,13,43,20191020,140400,2019,10,20,14,04,20191020,142700,2019,10,20,14,27,전라북도,부안군 ,변산면,농촌,면,155211.220000000,240331.560000000,24.00,"하천,바다",바다,기타 수난,21.2,,1.8,340,60,,부안소방서,현장대응단,
20194503110S00519,수난,안전조치,20191021,222700,2019,가을,4,10,21,22,27,월요일,20191021,222700,2019,10,21,22,27,20191021,224100,2019,10,21,22,41,20191021,224900,2019,10,21,22,49,20191021,231600,2019,10,21,23,16,전라북도,군산시,옥도면,농촌,면,153573.000000000,260844.250000000,15.00,"하천,바다",바다,기타 수난,17.6,,1.5,50,65,,군산소방서,비응119안전센터_폐서예정,
20194508304S00068,수난,인명검색,20191022,112400,2019,가을,4,10,22,11,24,화요일,20191022,112400,2019,10,22,11,24,20191022,113700,2019,10,22,11,37,20191022,123800,2019,10,22,12,38,20191022,132600,2019,10,22,13,26,전라북도,고창군 ,심원면,농촌,면,158425.000000000,223007.000000000,11.00,"하천,바다",저수지,차량추락 침수,19.7,,1.2,270,59,,고창소방서,무장119안전센터,해리119지역대
20194508202S00667,수난,기타,20191022,112400,2019,가을,4,10,22,11,24,화요일,20191022,112400,2019,10,22,11,24,20191022,115200,2019,10,22,11,52,20191022,125100,2019,10,22,12,51,20191022,132600,2019,10,22,13,26,전라북도,고창군 ,심원면,농촌,면,158425.000000000,223007.000000000,25.00,"하천,바다",저수지,기타 수난,19.7,,1.2,270,59,,고창소방서,119구조대,
20194508304S00069,수난,인명검색,20191022,154500,2019,가을,4,10,22,15,45,화요일,20191022,154700,2019,10,22,15,47,20191022,160100,2019,10,22,16,01,20191022,181000,2019,10,22,18,10,20191022,184800,2019,10,22,18,48,전라북도,고창군 ,심원면,농촌,면,158799.170000000,223470.350000000,11.00,"하천,바다",저수지,차량추락 침수,22.5,,2.5,270,54,,고창소방서,무장119안전센터,해리119지역대
20194508202S00668,수난,기타,20191022,154500,2019,가을,4,10,22,15,45,화요일,20191022,154900,2019,10,22,15,49,20191022,163200,2019,10,22,16,32,20191022,181000,2019,10,22,18,10,20191022,184800,2019,10,22,18,48,전라북도,고창군 ,심원면,농촌,면,158799.170000000,223470.350000000,25.00,"하천,바다",저수지,기타 수난,22.5,,2.5,270,54,,고창소방서,119구조대,
20194508202S00670,수난,인명구조,20191023,073700,2019,가을,4,10,23,07,37,수요일,20191023,074300,2019,10,23,07,43,20191023,081200,2019,10,23,08,12,20191023,114300,2019,10,23,11,43,20191023,121200,2019,10,23,12,12,전라북도,고창군 ,심원면,농촌,면,158437.000000000,223009.000000000,25.00,"하천,바다",저수지,기타 수난,,,,,,,고창소방서,119구조대,
20194508304S00066,수난,안전조치,20191023,073700,2019,가을,4,10,23,07,37,수요일,20191023,073900,2019,10,23,07,39,20191023,080200,2019,10,23,08,02,20191023,094000,2019,10,23,09,40,20191023,100000,2019,10,23,10,00,전라북도,고창군 ,심원면,농촌,면,158437.000000000,223009.000000000,14.00,"하천,바다",저수지,차량추락 침수,,,,,,,고창소방서,무장119안전센터,해리119지역대
20194503602S00072,수난,안전조치,20191023,210600,2019,가을,4,10,23,21,06,수요일,20191023,210700,2019,10,23,21,07,20191023,211600,2019,10,23,21,16,20191023,212500,2019,10,23,21,25,20191023,214300,2019,10,23,21,43,전라북도,군산시,옥도면,농촌,면,152548.750000000,258746.250000000,22.00,"하천,바다",바다,수상표류,16.9,,2.0,20,75,,군산소방서,현장대응단,
20194501202S01790,수난,안전조치,20191024,054100,2019,가을,4,10,24,05,41,목요일,20191024,054100,2019,10,24,05,41,20191024,054800,2019,10,24,05,48,20191024,060200,2019,10,24,06,02,20191024,061300,2019,10,24,06,13,전라북도,전주시덕진구,우아동1가,도시,동,215759.143400000,258702.182800000,11.00,"하천,바다",저수지,기타 수난,,,,,,,전주덕진소방서,전주덕진119구조대,
20194503110S00527,수난,인명구조,20191026,185100,2019,가을,4,10,26,18,51,토요일,20191026,185200,2019,10,26,18,52,20191026,185700,2019,10,26,18,57,20191026,190600,2019,10,26,19,06,20191026,192300,2019,10,26,19,23,전라북도,군산시,비응도동,도시,동,157313.090200000,270966.398000000,3.00,"하천,바다",바다,기타 수난,12.4,,3.4,320,68,,군산소방서,비응119안전센터_폐서예정,
20194510104S00574,수난,인명구조,20191028,215000,2019,가을,4,10,28,21,50,월요일,20191028,215100,2019,10,28,21,51,20191028,220100,2019,10,28,22,01,20191028,220200,2019,10,28,22,02,20191028,220400,2019,10,28,22,04,전라북도,진안군 ,백운면,농촌,면,235084.743500000,240791.255400000,4.00,"하천,바다",지방(소)하천,기타 수난,,,,,,,무진장소방서,진안119안전센터,
20194505202S01084,수난,인명구조,20191029,220700,2019,가을,4,10,29,22,07,화요일,20191029,220900,2019,10,29,22,09,20191029,223700,2019,10,29,22,37,20191029,231700,2019,10,29,23,17,20191029,235600,2019,10,29,23,56,전라북도,정읍시,산외면,농촌,면,207753.375000000,239254.625000000,27.00,"하천,바다",저수지,차량추락 침수,12.2,,0.3,0,67,,정읍소방서,정읍119구조대,
20194505105S00601,수난,인명구조,20191029,220700,2019,가을,4,10,29,22,07,화요일,20191029,220800,2019,10,29,22,08,20191029,222200,2019,10,29,22,22,20191029,231700,2019,10,29,23,17,20191030,001700,2019,10,30,00,17,전라북도,정읍시,산외면,농촌,면,207753.375000000,239254.625000000,32.00,"하천,바다",저수지,차량추락 침수,12.2,,0.3,0,67,,정읍소방서,하북119안전센터,
20194502202S01733,수난,안전조치,20191029,220700,2019,가을,4,10,29,22,07,화요일,20191029,220800,2019,10,29,22,08,20191029,223800,2019,10,29,22,38,20191029,231700,2019,10,29,23,17,20191029,234500,2019,10,29,23,45,전라북도,정읍시,산외면,농촌,면,207753.375000000,239254.625000000,23.50,"하천,바다",저수지,차량추락 침수,12.2,,0.3,0,67,,전주완산소방서,전주완산119구조대,
20194502306S00053,수난,인명구조,20191029,220700,2019,가을,4,10,29,22,07,화요일,20191029,220800,2019,10,29,22,08,20191029,222200,2019,10,29,22,22,20191029,231700,2019,10,29,23,17,20191030,004400,2019,10,30,00,44,전라북도,정읍시,산외면,농촌,면,207753.375000000,239254.625000000,13.00,"하천,바다",저수지,차량추락 침수,12.2,,0.3,0,67,,전주완산소방서,임실119안전센터,신덕119지역대
20194503106S00259,수난,기타,20191030,142900,2019,가을,4,10,30,14,29,수요일,20191030,143200,2019,10,30,14,32,20191030,143600,2019,10,30,14,36,20191030,143600,2019,10,30,14,36,20191030,144700,2019,10,30,14,47,전라북도,김제시,진봉면,농촌,면,175141.500000000,261740.000000000,21.00,"하천,바다","기타 하천,바다",기타 수난,17.1,,2.1,20,47,,군산소방서,대야119안전센터,
20194505104S00178,수난,기타,20191101,185900,2019,가을,4,11,01,18,59,금요일,20191101,185900,2019,11,01,18,59,20191101,191200,2019,11,01,19,12,20191101,192900,2019,11,01,19,29,20191101,200900,2019,11,01,20,09,전라북도,정읍시,고부면,농촌,면,176212.054800000,236712.176400000,8.00,"하천,바다","기타 하천,바다",어패류 채취 익수,14.5,,0.8,20,54,,정읍소방서,영원119안전센터,
20194501202S01861,수난,인명구조,20191105,020400,2019,가을,4,11,05,02,04,화요일,20191105,020400,2019,11,05,02,04,20191105,021300,2019,11,05,02,13,20191105,024900,2019,11,05,02,49,20191105,030500,2019,11,05,03,05,전라북도,전주시덕진구,우아동1가,도시,동,215790.500000000,258431.750000000,7.00,"하천,바다",저수지,기타 수난,,,,,,,전주덕진소방서,전주덕진119구조대,
20194501602S00043,수난,인명구조,20191105,020400,2019,가을,4,11,05,02,04,화요일,20191105,020400,2019,11,05,02,04,20191105,021300,2019,11,05,02,13,20191105,024900,2019,11,05,02,49,20191105,030500,2019,11,05,03,05,전라북도,전주시덕진구,우아동1가,도시,동,215790.500000000,258431.750000000,7.00,"하천,바다",저수지,기타 수난,,,,,,,전주덕진소방서,현장대응단,
20194501108S00639,수난,인명구조,20191105,020400,2019,가을,4,11,05,02,04,화요일,20191105,020400,2019,11,05,02,04,20191105,021300,2019,11,05,02,13,20191105,024900,2019,11,05,02,49,20191105,025300,2019,11,05,02,53,전라북도,전주시덕진구,우아동1가,도시,동,215790.500000000,258431.750000000,3.50,"하천,바다",저수지,기타 수난,,,,,,,전주덕진소방서,아중119안전센터,
