resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se_nm,dclr_mm,dclr_dd,dclr_hh,dclr_mi,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mm,dsp_dd,dsp_hh,dsp_mi,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mm,spt_arvl_dd,spt_arvl_hh,spt_arvl_mi,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mm,resc_cmptn_dd,resc_cmptn_hh,resc_cmptn_mi,hmg_ymd,hmg_tm,hmg_yr,hmg_mm,hmg_dd,hmg_hh,hmg_mi,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se,dong_se,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20115001201S01373,수난,인명검색,20110911,85400,2011,가을,3,9,11,8,54,일요일,20110911,85400,2011,9,11,8,54,20110911,90400,2011,9,11,9,4,20110911,164500,2011,9,11,16,45,20110911,170000,2011,9,11,17,0,제주특별자치도,제주시,삼양이동,도시,동,161341.5313,53116.4844,10,하천ㆍ바다,강바다,익수,24.8,0.3,1.3,110,81,,제주소방서,제주구조대,
20115004201S00499,수난,인명구조,20110911,93700,2011,가을,3,9,11,9,37,일요일,20110911,93900,2011,9,11,9,39,20110911,101200,2011,9,11,10,12,20110911,102500,2011,9,11,10,25,20110911,115500,2011,9,11,11,55,제주특별자치도,제주시,조천읍,농촌,읍,168910.4219,49529.7422,25,도로교통,도로,수난기타,24.7,0.2,1.1,90,90,,동부소방서,동부구조대,
20115001302S00036,수난,인명구조,20110911,103000,2011,가을,3,9,11,10,30,일요일,20110911,103000,2011,9,11,10,30,20110911,103500,2011,9,11,10,35,20110911,120000,2011,9,11,12,0,20110911,122200,2011,9,11,12,22,제주특별자치도,제주시,구좌읍,농촌,읍,176729,55049.1914,12,도로교통,승합차,수난기타,23.7,10,2.3,140,84,,동부소방서,구좌센터,김녕지역대
20115003201S00477,수난,안전조치,20110915,82200,2011,가을,3,9,15,8,22,목요일,20110915,82500,2011,9,15,8,25,20110915,84800,2011,9,15,8,48,20110915,85800,2011,9,15,8,58,20110915,90800,2011,9,15,9,8,제주특별자치도,제주시,애월읍,농촌,읍,136788.6406,46902.4453,8,하천ㆍ바다,"하천,바다 기타",선박,23.9,,1,50,83,,서부소방서,서부구조대,
20115002201S00570,수난,기타,20110917,180300,2011,가을,3,9,17,18,3,토요일,20110917,180500,2011,9,17,18,5,20110917,180800,2011,9,17,18,8,20110917,181200,2011,9,17,18,12,20110917,182000,2011,9,17,18,20,제주특별자치도,서귀포시,서귀동,도시,동,159796.2969,22227.5605,3,하천ㆍ바다,강바다,수난기타,28.4,,3.3,70,71,,서귀포소방서,서귀포구조대,
20115002201S00582,수난,인명구조,20110926,123700,2011,가을,3,9,26,12,37,월요일,20110926,123800,2011,9,26,12,38,20110926,124400,2011,9,26,12,44,20110926,125200,2011,9,26,12,52,20110926,131000,2011,9,26,13,10,제주특별자치도,서귀포시,색달동,도시,동,145055.6094,22939.9297,10,하천ㆍ바다,"하천,바다 기타",수난기타,24.6,,4.3,90,62,,서귀포소방서,서귀포구조대,
20115001102S00056,수난,안전조치,20110929,25500,2011,가을,3,9,29,2,55,목요일,20110929,25600,2011,9,29,2,56,20110929,25900,2011,9,29,2,59,20110929,34000,2011,9,29,3,40,20110929,41600,2011,9,29,4,16,제주특별자치도,제주시,용담삼동,도시,동,154301.9063,52431.5742,1.5,하천ㆍ바다,강바다,자살기도,22.3,0.3,3.4,70,89,,제주소방서,삼도센터,
20115001201S01459,수난,인명구조,20110929,25500,2011,가을,3,9,29,2,55,목요일,20110929,25600,2011,9,29,2,56,20110929,30700,2011,9,29,3,7,20110929,34900,2011,9,29,3,49,20110929,41000,2011,9,29,4,10,제주특별자치도,제주시,용담삼동,도시,동,154301.9063,52431.5742,4,하천ㆍ바다,"하천,바다 기타",자살기도,22.3,0.3,3.4,70,89,,제주소방서,제주구조대,
20115001303S00023,수난,인명구조,20111004,110200,2011,가을,4,10,4,11,2,화요일,20111004,110400,2011,10,4,11,4,20111004,110600,2011,10,4,11,6,20111004,111700,2011,10,4,11,17,20111004,122000,2011,10,4,12,20,제주특별자치도,제주시,우도면,농촌,면,195534.0625,51569.0664,1.5,하천ㆍ바다,강바다,익수,21.4,,5.1,50,45,,동부소방서,구좌센터,우도지역대
20115004201S00548,수난,인명구조,20111019,135300,2011,가을,4,10,19,13,53,수요일,20111019,135500,2011,10,19,13,55,20111019,143600,2011,10,19,14,36,20111019,145000,2011,10,19,14,50,20111019,153000,2011,10,19,15,30,제주특별자치도,제주시,건입동,도시,동,156207.2188,52669.9414,39,하천ㆍ바다,강바다,익수,19.7,,4.8,20,57,,동부소방서,동부구조대,
20115001102S00060,수난,인명구조,20111020,63400,2011,가을,4,10,20,6,34,목요일,20111020,63400,2011,10,20,6,34,20111020,63600,2011,10,20,6,36,20111020,64400,2011,10,20,6,44,20111020,70400,2011,10,20,7,4,제주특별자치도,제주시,삼도이동,도시,동,155845.1094,52592.7852,1,하천ㆍ바다,강바다,익수,17.4,,1.5,90,70,,제주소방서,삼도센터,
20115001102S00062,수난,안전조치,20111022,221300,2011,가을,4,10,22,22,13,토요일,20111022,221300,2011,10,22,22,13,20111022,221800,2011,10,22,22,18,20111022,222500,2011,10,22,22,25,20111022,223000,2011,10,22,22,30,제주특별자치도,제주시,용담이동,도시,동,154859.0625,52551.2188,1,하천ㆍ바다,"하천,바다 기타",자살기도,17.2,,2.8,180,79,,제주소방서,삼도센터,
20115003201S00551,수난,인명검색,20111026,95400,2011,가을,4,10,26,9,54,수요일,20111026,95400,2011,10,26,9,54,20111026,95800,2011,10,26,9,58,20111026,101000,2011,10,26,10,10,20111026,101500,2011,10,26,10,15,제주특별자치도,제주시,한림읍,농촌,읍,130012.2422,39281.1563,3,하천ㆍ바다,"하천,바다 기타",차량추락,11.7,,0.8,200,50,,서부소방서,서부구조대,
20115002201S00647,수난,기타,20111028,215700,2011,가을,4,10,28,21,57,금요일,20111028,215800,2011,10,28,21,58,20111028,221000,2011,10,28,22,10,20111028,221500,2011,10,28,22,15,20111028,223000,2011,10,28,22,30,제주특별자치도,서귀포시,남원읍,농촌,읍,168915.25,25860.6016,10,하천ㆍ바다,"하천,바다 기타",차량추락,17.2,,1.5,20,69,,서귀포소방서,서귀포구조대,
20115002108S00093,수난,인명구조,20111028,215700,2011,가을,4,10,28,21,57,금요일,20111028,215800,2011,10,28,21,58,20111028,220600,2011,10,28,22,6,20111028,221200,2011,10,28,22,12,20111028,222600,2011,10,28,22,26,제주특별자치도,서귀포시,남원읍,농촌,읍,168915.25,25860.6016,7.5,하천ㆍ바다,"하천,바다 기타",차량추락,17.2,,1.5,20,69,,동부소방서,남원센터,
20115001102S00064,수난,인명구조,20111030,105100,2011,가을,4,10,30,10,51,일요일,20111030,105100,2011,10,30,10,51,20111030,105300,2011,10,30,10,53,20111030,111000,2011,10,30,11,10,20111030,111500,2011,10,30,11,15,제주특별자치도,제주시,삼도이동,도시,동,155783.9688,52835.1289,2,하천ㆍ바다,강바다,무동력수상레저,16.8,,3.7,340,73,,제주소방서,삼도센터,
20115001105S00068,수난,기타,20111030,161400,2011,가을,4,10,30,16,14,일요일,20111030,161500,2011,10,30,16,15,20111030,161700,2011,10,30,16,17,20111030,162500,2011,10,30,16,25,20111030,163200,2011,10,30,16,32,제주특별자치도,제주시,건입동,도시,동,157106.7188,52247.75,1,하천ㆍ바다,"하천,바다 기타",수난기타,18.5,,2.1,320,65,,제주소방서,항만센터,
20115004201S00565,수난,인명검색,20111104,133700,2011,가을,4,11,4,13,37,금요일,20111104,133800,2011,11,4,13,38,20111104,134800,2011,11,4,13,48,20111104,145500,2011,11,4,14,55,20111104,152400,2011,11,4,15,24,제주특별자치도,제주시,구좌읍,농촌,읍,185028.0156,53118.9063,15,하천ㆍ바다,강바다,수난기타,25.3,,3.6,90,61,,동부소방서,동부구조대,
20115003201S00583,수난,인명검색,20111117,200500,2011,가을,4,11,17,20,5,목요일,20111117,200500,2011,11,17,20,5,20111117,201200,2011,11,17,20,12,20111117,213500,2011,11,17,21,35,20111117,222000,2011,11,17,22,20,제주특별자치도,제주시,한림읍,농촌,읍,130012.2422,39281.1563,5,하천ㆍ바다,강바다,선박,15.9,,5,110,82,,서부소방서,서부구조대,
20115001112S00133,수난,인명구조,20111118,83700,2011,가을,4,11,18,8,37,금요일,20111118,83900,2011,11,18,8,39,20111118,85000,2011,11,18,8,50,20111118,94000,2011,11,18,9,40,20111118,95500,2011,11,18,9,55,제주특별자치도,제주시,애월읍,농촌,읍,146944.9844,44225.5977,5,도로교통,도로,수난기타,18.5,,1.2,180,93,,제주소방서,노형센터,
20115003201S00584,수난,안전조치,20111118,85900,2011,가을,4,11,18,8,59,금요일,20111118,90000,2011,11,18,9,0,20111118,91000,2011,11,18,9,10,20111118,92500,2011,11,18,9,25,20111118,93300,2011,11,18,9,33,제주특별자치도,제주시,한림읍,농촌,읍,131310.9063,40334.2188,4,단독주택,단독주택,수난기타,18.5,,1.2,180,93,,서부소방서,서부구조대,
20115003201S00585,수난,인명구조,20111118,93400,2011,가을,4,11,18,9,34,금요일,20111118,93400,2011,11,18,9,34,20111118,95000,2011,11,18,9,50,20111118,105000,2011,11,18,10,50,20111118,105900,2011,11,18,10,59,제주특별자치도,제주시,애월읍,농촌,읍,150160.3906,39850.2969,20,하천ㆍ바다,하천,수난기타,18.8,46.5,2.5,140,94,,서부소방서,서부구조대,
20115003201S00586,수난,인명구조,20111118,105900,2011,가을,4,11,18,10,59,금요일,20111118,105900,2011,11,18,10,59,20111118,110000,2011,11,18,11,0,20111118,112500,2011,11,18,11,25,20111118,115500,2011,11,18,11,55,제주특별자치도,제주시,애월읍,농촌,읍,,,1,하천ㆍ바다,하천,수난기타,19.3,,2.4,20,94,,서부소방서,서부구조대,
20115004201S00580,수난,인명검색,20111118,121900,2011,가을,4,11,18,12,19,금요일,20111118,122100,2011,11,18,12,21,20111118,122400,2011,11,18,12,24,20111118,123500,2011,11,18,12,35,20111118,124200,2011,11,18,12,42,제주특별자치도,서귀포시,성산읍,농촌,읍,193775.1875,46948.0938,4,하천ㆍ바다,강바다,차량추락,19.5,62.5,1.8,50,94,,동부소방서,동부구조대,
20115002201S00695,수난,인명구조,20111120,122500,2011,가을,4,11,20,12,25,일요일,20111120,122600,2011,11,20,12,26,20111120,123200,2011,11,20,12,32,20111120,125000,2011,11,20,12,50,20111120,131000,2011,11,20,13,10,제주특별자치도,서귀포시,하효동,도시,동,164279.5938,24520.9219,7,하천ㆍ바다,강바다,익수,13.2,,3.4,110,52,,서귀포소방서,서귀포구조대,
20115003201S00637,수난,인명구조,20111227,181300,2011,겨울,4,12,27,18,13,화요일,20111227,185500,2011,12,27,18,55,20111227,192300,2011,12,27,19,23,20111227,193500,2011,12,27,19,35,20111227,200500,2011,12,27,20,5,제주특별자치도,서귀포시,안덕면,농촌,면,138666.2031,21614.1602,27,하천ㆍ바다,"하천,바다 기타",수난기타,5.8,,1.6,70,56,,서부소방서,서부구조대,
20115003105S00067,수난,인명구조,20111227,181300,2011,겨울,4,12,27,18,13,화요일,20111227,181600,2011,12,27,18,16,20111227,181800,2011,12,27,18,18,20111227,193700,2011,12,27,19,37,20111227,195600,2011,12,27,19,56,제주특별자치도,서귀포시,안덕면,농촌,면,138666.2031,21614.1602,2,하천ㆍ바다,"하천,바다 기타",수난기타,5.8,,1.6,70,56,,서부소방서,안덕센터,
20115001102S00071,수난,인명구조,20111231,212400,2011,겨울,4,12,31,21,24,토요일,20111231,212500,2011,12,31,21,25,20111231,213700,2011,12,31,21,37,20111231,214700,2011,12,31,21,47,20111231,220200,2011,12,31,22,2,제주특별자치도,제주시,용담삼동,도시,동,154301.9063,52431.5742,2,하천ㆍ바다,강바다,자살기도,7,,2.6,200,56,,제주소방서,삼도센터,
20125003201S00005,수난,인명구조,20120104,144300,2012,겨울,1,1,4,14,43,수요일,20120104,144400,2012,1,4,14,44,20120104,145100,2012,1,4,14,51,20120104,150200,2012,1,4,15,2,20120104,151000,2012,1,4,15,10,제주특별자치도,제주시,한림읍,농촌,읍,132187.3906,41235.8945,4,하천ㆍ바다,"하천,바다 기타",사체인양,2.9,,8.9,340,63,,서부소방서,서부구조대,
20125002201S00023,수난,안전조치,20120112,173400,2012,겨울,1,1,12,17,34,목요일,20120112,173500,2012,1,12,17,35,20120112,174100,2012,1,12,17,41,20120112,174200,2012,1,12,17,42,20120112,175000,2012,1,12,17,50,제주특별자치도,서귀포시,서귀동,도시,동,159176.4219,22890.9121,2.5,하천ㆍ바다,강바다,익수,6.2,,2.3,270,47,,서귀포소방서,서귀포구조대,
20125001201S00062,수난,인명구조,20120115,143400,2012,겨울,1,1,15,14,34,일요일,20120115,143700,2012,1,15,14,37,20120115,150200,2012,1,15,15,2,20120115,151500,2012,1,15,15,15,20120115,153500,2012,1,15,15,35,제주특별자치도,제주시,외도일동,도시,동,147186.2656,49296.6328,12,하천ㆍ바다,"하천,바다 기타",수난기타,6.5,,3.2,20,44,,제주소방서,제주구조대,
20125001108S00004,수난,인명구조,20120204,151300,2012,겨울,1,2,4,15,13,토요일,20120204,151300,2012,2,4,15,13,20120204,151600,2012,2,4,15,16,20120204,161200,2012,2,4,16,12,20120204,162000,2012,2,4,16,20,제주특별자치도,제주시,구좌읍,농촌,읍,176729,55049.1914,3,하천ㆍ바다,"하천,바다 기타",선박,7.6,,3.8,320,43,,동부소방서,구좌센터,
20125001110S00012,수난,인명구조,20120205,162900,2012,겨울,1,2,5,16,29,일요일,20120205,163100,2012,2,5,16,31,20120205,164000,2012,2,5,16,40,20120205,165000,2012,2,5,16,50,20120205,173000,2012,2,5,17,30,제주특별자치도,제주시,조천읍,농촌,읍,168935.5938,55406.5938,3,하천ㆍ바다,"하천,바다 기타",익수,6.2,,2.1,70,90,,동부소방서,조천센터,
20125001201S00168,수난,인명구조,20120209,100700,2012,겨울,1,2,9,10,7,목요일,20120209,101000,2012,2,9,10,10,20120209,101500,2012,2,9,10,15,20120209,104000,2012,2,9,10,40,20120209,111500,2012,2,9,11,15,제주특별자치도,제주시,연동,도시,동,153471.4375,49604.6992,7,하천ㆍ바다,"하천,바다 기타",수난기타,2.5,,4.5,320,52,,제주소방서,제주구조대,
20125001102S00007,수난,인명구조,20120210,161800,2012,겨울,1,2,10,16,18,금요일,20120210,162000,2012,2,10,16,20,20120210,162700,2012,2,10,16,27,20120210,163000,2012,2,10,16,30,20120210,164500,2012,2,10,16,45,제주특별자치도,제주시,건입동,도시,동,155872.7031,52582.9258,2,하천ㆍ바다,강바다,익수,5.2,,4.1,340,47,,제주소방서,삼도센터,
20125001201S00175,수난,인명구조,20120210,161800,2012,겨울,1,2,10,16,18,금요일,20120210,162000,2012,2,10,16,20,20120210,162700,2012,2,10,16,27,20120210,163000,2012,2,10,16,30,20120210,164500,2012,2,10,16,45,제주특별자치도,제주시,건입동,도시,동,155872.7031,52582.9258,7,하천ㆍ바다,강바다,익수,5.2,,4.1,340,47,,제주소방서,제주구조대,
20125001102S00008,수난,인명구조,20120210,161800,2012,겨울,1,2,10,16,18,금요일,20120210,162000,2012,2,10,16,20,20120210,162700,2012,2,10,16,27,20120210,163800,2012,2,10,16,38,20120210,164500,2012,2,10,16,45,제주특별자치도,제주시,건입동,도시,동,155872.7031,52582.9258,2,하천ㆍ바다,"하천,바다 기타",익수,5.2,,4.1,340,47,,제주소방서,삼도센터,
20125001112S00030,수난,인명구조,20120213,223800,2012,겨울,1,2,13,22,38,월요일,20120213,224000,2012,2,13,22,40,20120213,224800,2012,2,13,22,48,20120213,225500,2012,2,13,22,55,20120213,230600,2012,2,13,23,6,제주특별자치도,제주시,도두일동,도시,동,150310.1719,51294.5117,5,하천ㆍ바다,강바다,익수,9.9,,2.8,70,93,,제주소방서,노형센터,
20125001201S00188,수난,인명구조,20120213,223800,2012,겨울,1,2,13,22,38,월요일,20120213,224000,2012,2,13,22,40,20120213,225800,2012,2,13,22,58,20120213,230100,2012,2,13,23,1,20120213,231600,2012,2,13,23,16,제주특별자치도,제주시,도두일동,도시,동,150310.1719,51294.5117,10,하천ㆍ바다,강바다,수난기타,9.9,,2.8,70,93,,제주소방서,제주구조대,
20125001108S00010,수난,안전조치,20120221,120400,2012,겨울,1,2,21,12,4,화요일,20120221,120900,2012,2,21,12,9,20120221,121400,2012,2,21,12,14,20120221,122000,2012,2,21,12,20,20120221,122800,2012,2,21,12,28,제주특별자치도,제주시,구좌읍,농촌,읍,186913.2188,53028.5781,3,하천ㆍ바다,강바다,수난기타,5.7,3.5,2.3,90,88,,동부소방서,구좌센터,
20125001105S00003,수난,인명구조,20120229,202400,2012,겨울,1,2,29,20,24,수요일,20120229,202500,2012,2,29,20,25,20120229,203000,2012,2,29,20,30,20120229,203500,2012,2,29,20,35,20120229,203900,2012,2,29,20,39,제주특별자치도,제주시,일도이동,도시,동,156512.7031,52250.4102,1,하천ㆍ바다,"하천,바다 기타",익수,9.9,,1.2,90,76,,제주소방서,항만센터,
20125001108S00012,수난,인명구조,20120305,154600,2012,봄,1,3,5,15,46,월요일,20120305,154700,2012,3,5,15,47,20120305,155000,2012,3,5,15,50,20120305,155600,2012,3,5,15,56,20120305,161000,2012,3,5,16,10,제주특별자치도,제주시,구좌읍,농촌,읍,186913.2188,53028.5781,1,하천ㆍ바다,강바다,수난기타,13.2,1,4.2,70,84,,동부소방서,구좌센터,
20125001108S00017,수난,기타,20120313,91800,2012,봄,1,3,13,9,18,화요일,20120313,91800,2012,3,13,9,18,20120313,93200,2012,3,13,9,32,20120313,93500,2012,3,13,9,35,20120313,95500,2012,3,13,9,55,제주특별자치도,제주시,구좌읍,농촌,읍,179775.0625,57737.8008,4,하천ㆍ바다,강바다,익수,4.3,,3.2,360,45,,동부소방서,구좌센터,
20125001110S00020,수난,인명구조,20120324,105400,2012,봄,1,3,24,10,54,토요일,20120324,110700,2012,3,24,11,7,20120324,112000,2012,3,24,11,20,20120324,113800,2012,3,24,11,38,20120324,120000,2012,3,24,12,0,제주특별자치도,제주시,조천읍,농촌,읍,166693.6875,53543.2109,2,하천ㆍ바다,"하천,바다 기타",자살기도,7.8,,8.4,320,44,,동부소방서,조천센터,
20125001105S00011,수난,인명구조,20120503,110500,2012,봄,2,5,3,11,5,목요일,20120503,110500,2012,5,3,11,5,20120503,110700,2012,5,3,11,7,20120503,111400,2012,5,3,11,14,20120503,114200,2012,5,3,11,42,제주특별자치도,제주시,일도이동,도시,동,156512.7031,52249.9883,2,하천ㆍ바다,강바다,익수,19.9,,4.3,250,35,,제주소방서,항만센터,
20125004201S00184,수난,기타,20120506,121200,2012,봄,2,5,6,12,12,일요일,20120506,121400,2012,5,6,12,14,20120506,122300,2012,5,6,12,23,20120506,124100,2012,5,6,12,41,20120506,125500,2012,5,6,12,55,제주특별자치도,서귀포시,성산읍,농촌,읍,190936.75,43776.6797,7,하천ㆍ바다,강바다,수난기타,21.8,,2.7,200,64,,동부소방서,동부구조대,
20125001112S00060,수난,안전조치,20120506,232500,2012,봄,2,5,6,23,25,일요일,20120506,232700,2012,5,6,23,27,20120506,233700,2012,5,6,23,37,20120506,235500,2012,5,6,23,55,20120507,500,2012,5,7,0,5,제주특별자치도,제주시,도두일동,도시,동,150337.9844,51324.8359,5,하천ㆍ바다,강바다,수난기타,23.5,,5.6,230,53,,제주소방서,노형센터,
20125001201S00604,수난,인명구조,20120506,232500,2012,봄,2,5,6,23,25,일요일,20120506,232700,2012,5,6,23,27,20120506,234200,2012,5,6,23,42,20120506,235000,2012,5,6,23,50,20120507,1500,2012,5,7,0,15,제주특별자치도,제주시,도두일동,도시,동,150337.9844,51324.8359,10,하천ㆍ바다,강바다,수난기타,23.5,,5.6,230,53,,제주소방서,제주구조대,
20125001112S00071,수난,인명구조,20120522,170200,2012,봄,2,5,22,17,2,화요일,20120522,170400,2012,5,22,17,4,20120522,171000,2012,5,22,17,10,20120522,172800,2012,5,22,17,28,20120522,174500,2012,5,22,17,45,제주특별자치도,제주시,도두일동,도시,동,150337.9844,51324.8359,4,하천ㆍ바다,강바다,익수,21,,6,20,52,,제주소방서,노형센터,
20125001201S00700,수난,인명구조,20120522,170200,2012,봄,2,5,22,17,2,화요일,20120522,170400,2012,5,22,17,4,20120522,171000,2012,5,22,17,10,20120522,172800,2012,5,22,17,28,20120522,174500,2012,5,22,17,45,제주특별자치도,제주시,도두일동,도시,동,150337.9844,51324.8359,5,하천ㆍ바다,"하천,바다 기타",익수,21,,6,20,52,,제주소방서,제주구조대,
